Property Name,Visits,Values Accumulated,Trial Number,Position Number 
Transfalgar_square,323,64600,12986,24
Third_community_chest,327,327,12987,33
Old_kent,267,5340,12988,1
Euston,282,16920,12989,8
Bow_street,360,50400,12990,16
Transfalgar_square,324,64800,12991,24
Oxford_street,339,88140,12992,32
Old_kent,268,5360,12993,1
Pentoville,307,24560,12994,9
Vine_street,326,52160,12995,19
Transfalgar_square,325,65000,12996,24
Picadilly,346,83040,12997,29
Third_chance,310,310,12998,36
First_chance,299,299,12999,7
Electric_company,357,28560,13000,12
Bow_street,361,50540,13001,16
Strand,379,68220,13002,21
Transfalgar_square,326,65200,13003,24
leicester_square,348,76560,13004,26
Picadilly,347,83280,13005,29
Third_chance,311,311,13006,36
White_chapel,311,12440,13007,3
The_angel_islington,291,17460,13008,6
Electric_company,358,28640,13009,12
Fleet_street,346,62280,13010,23
Oxford_street,340,88400,13011,32
Parklane,314,109900,13012,37
Pentoville,308,24640,13013,9
Vine_street,327,52320,13014,19
Go_to_jail,383,383,13015,30
Marlborough_street,362,50680,13016,18
Fleet_street,347,62460,13017,23
Picadilly,348,83520,13018,29
Mayfair,281,140500,13019,39
White_chapel,312,12480,13020,3
Electric_company,359,28720,13021,12
Second_community_chest,340,340,13022,17
Fenchchurch_station,352,88000,13023,25
Liverpool_station,301,75250,13024,35
Go,320,320,13025,0
Income_Tax,285,570000,13026,4
The_angel_islington,292,17520,13027,6
White_hall,349,34900,13028,13
Vine_street,328,52480,13029,19
Conventry_street,333,73260,13030,27
Go_to_jail,384,384,13031,30
White_hall,350,35000,13032,13
Free_parking,398,398,13033,20
Water_works,369,29520,13034,28
Supertax,303,303000,13035,38
Euston,283,16980,13036,8
White_hall,351,35100,13037,13
Marlborough_street,363,50820,13038,18
Conventry_street,334,73480,13039,27
Picadilly,349,83760,13040,29
Old_kent,269,5380,13041,1
The_angel_islington,293,17580,13042,6
White_hall,352,35200,13043,13
Free_parking,399,399,13044,20
Go_to_jail,385,385,13045,30
Marlborough_street,364,50960,13046,18
Picadilly,350,84000,13047,29
Mayfair,282,141000,13048,39
Pentoville,309,24720,13049,9
White_hall,353,35300,13050,13
Second_chance,337,337,13051,22
Go_to_jail,386,386,13052,30
White_hall,354,35400,13053,13
Marlborough_street,365,51100,13054,18
Free_parking,400,400,13055,20
Conventry_street,335,73700,13056,27
Third_chance,312,312,13057,36
Go,321,321,13058,0
Just_visiting,296,296,13059,10
Marlborough_street,366,51240,13060,18
Free_parking,401,401,13061,20
Regent_street,344,89440,13062,31
White_chapel,313,12520,13063,3
The_angel_islington,294,17640,13064,6
Just_visiting,297,297,13065,10
White_hall,355,35500,13066,13
Free_parking,402,402,13067,20
Go_to_jail,387,387,13068,30
Free_parking,403,403,13069,20
Water_works,370,29600,13070,28
Bond_street,279,78120,13071,34
Parklane,315,110250,13072,37
Old_kent,270,5400,13073,1
Just_visiting,298,298,13074,10
Free_parking,404,404,13075,20
leicester_square,349,76780,13076,26
Go_to_jail,388,388,13077,30
Strand,380,68400,13078,21
Picadilly,351,84240,13079,29
Regent_street,345,89700,13080,31
Parklane,316,110600,13081,37
First_chance,300,300,13082,7
Electric_company,360,28800,13083,12
Northhumber,316,37920,13084,14
Transfalgar_square,327,65400,13085,24
Liverpool_station,302,75500,13086,35
Parklane,317,110950,13087,37
First_chance,301,301,13088,7
Maryleborne_station,339,84750,13089,15
Second_chance,338,338,13090,22
Regent_street,346,89960,13091,31
White_chapel,314,12560,13092,3
Northhumber,317,38040,13093,14
Marlborough_street,367,51380,13094,18
Fleet_street,348,62640,13095,23
leicester_square,350,77000,13096,26
Third_chance,313,313,13097,36
The_angel_islington,295,17700,13098,6
Euston,284,17040,13099,8
Just_visiting,299,299,13100,10
Vine_street,329,52640,13101,19
Fenchchurch_station,353,88250,13102,25
Water_works,371,29680,13103,28
Go,322,322,13104,0
First_community_chest,323,323,13105,2
Northhumber,318,38160,13106,14
Vine_street,330,52800,13107,19
Second_chance,339,339,13108,22
Third_community_chest,328,328,13109,33
Third_chance,314,314,13110,36
Old_kent,271,5420,13111,1
Euston,285,17100,13112,8
Just_visiting,300,300,13113,10
Second_chance,340,340,13114,22
leicester_square,351,77220,13115,26
Water_works,372,29760,13116,28
Parklane,318,111300,13117,37
The_angel_islington,296,17760,13118,6
Bow_street,362,50680,13119,16
Free_parking,405,405,13120,20
Fleet_street,349,62820,13121,23
Liverpool_station,303,75750,13122,35
Mayfair,283,141500,13123,39
Old_kent,272,5440,13124,1
White_chapel,315,12600,13125,3
The_angel_islington,297,17820,13126,6
Electric_company,361,28880,13127,12
Free_parking,406,406,13128,20
Fleet_street,350,63000,13129,23
Picadilly,352,84480,13130,29
Supertax,304,304000,13131,38
White_chapel,316,12640,13132,3
The_angel_islington,298,17880,13133,6
Pall_mall,275,27500,13134,11
Vine_street,331,52960,13135,19
Water_works,373,29840,13136,28
Supertax,305,305000,13137,38
Old_kent,273,5460,13138,1
White_chapel,317,12680,13139,3
King_cross_station,309,77250,13140,5
Pentoville,310,24800,13141,9
Strand,381,68580,13142,21
Third_community_chest,329,329,13143,33
Supertax,306,306000,13144,38
Income_Tax,286,572000,13145,4
Maryleborne_station,340,85000,13146,15
Second_community_chest,341,341,13147,17
Free_parking,407,407,13148,20
Fenchchurch_station,354,88500,13149,25
Third_community_chest,330,330,13150,33
Third_chance,315,315,13151,36
First_chance,302,302,13152,7
Maryleborne_station,341,85250,13153,15
leicester_square,352,77440,13154,26
Third_community_chest,331,331,13155,33
Go,323,323,13156,0
First_community_chest,324,324,13157,2
Northhumber,319,38280,13158,14
Second_chance,341,341,13159,22
Oxford_street,341,88660,13160,32
First_community_chest,325,325,13161,2
Pall_mall,276,27600,13162,11
Fleet_street,351,63180,13163,23
Oxford_street,342,88920,13164,32
Bond_street,280,78400,13165,34
Supertax,307,307000,13166,38
Pentoville,311,24880,13167,9
Marlborough_street,368,51520,13168,18
Fleet_street,352,63360,13169,23
leicester_square,353,77660,13170,26
Third_community_chest,332,332,13171,33
King_cross_station,310,77500,13172,5
White_hall,356,35600,13173,13
Fenchchurch_station,355,88750,13174,25
Liverpool_station,304,76000,13175,35
Parklane,319,111650,13176,37
Old_kent,274,5480,13177,1
White_hall,357,35700,13178,13
Marlborough_street,369,51660,13179,18
Go_to_jail,389,389,13180,30
Second_community_chest,342,342,13181,17
Free_parking,408,408,13182,20
Second_chance,342,342,13183,22
Transfalgar_square,328,65600,13184,24
Liverpool_station,305,76250,13185,35
Supertax,308,308000,13186,38
Just_visiting,301,301,13187,10
Vine_street,332,53120,13188,19
Second_chance,343,343,13189,22
Transfalgar_square,329,65800,13190,24
Go_to_jail,390,390,13191,30
Second_community_chest,343,343,13192,17
Water_works,374,29920,13193,28
Go_to_jail,391,391,13194,30
Strand,382,68760,13195,21
Fenchchurch_station,356,89000,13196,25
Regent_street,347,90220,13197,31
First_community_chest,326,326,13198,2
Euston,286,17160,13199,8
Northhumber,320,38400,13200,14
Second_community_chest,344,344,13201,17
Water_works,375,30000,13202,28
Third_community_chest,333,333,13203,33
Income_Tax,287,574000,13204,4
Northhumber,321,38520,13205,14
Marlborough_street,370,51800,13206,18
Second_chance,344,344,13207,22
Regent_street,348,90480,13208,31
Old_kent,275,5500,13209,1
First_chance,303,303,13210,7
Maryleborne_station,342,85500,13211,15
Transfalgar_square,330,66000,13212,24
Picadilly,353,84720,13213,29
Regent_street,349,90740,13214,31
Go,324,324,13215,0
The_angel_islington,299,17940,13216,6
Just_visiting,302,302,13217,10
Second_community_chest,345,345,13218,17
Transfalgar_square,331,66200,13219,24
Picadilly,354,84960,13220,29
Supertax,309,309000,13221,38
Euston,287,17220,13222,8
Electric_company,362,28960,13223,12
Transfalgar_square,332,66400,13224,24
Picadilly,355,85200,13225,29
Bond_street,281,78680,13226,34
Old_kent,276,5520,13227,1
King_cross_station,311,77750,13228,5
First_chance,304,304,13229,7
White_hall,358,35800,13230,13
Second_chance,345,345,13231,22
Water_works,376,30080,13232,28
Oxford_street,343,89180,13233,32
Bond_street,282,78960,13234,34
First_community_chest,327,327,13235,2
Pall_mall,277,27700,13236,11
Northhumber,322,38640,13237,14
Vine_street,333,53280,13238,19
leicester_square,354,77880,13239,26
Picadilly,356,85440,13240,29
Bond_street,283,79240,13241,34
First_community_chest,328,328,13242,2
Euston,288,17280,13243,8
Northhumber,323,38760,13244,14
Second_chance,346,346,13245,22
Oxford_street,344,89440,13246,32
Parklane,320,112000,13247,37
Go,325,325,13248,0
The_angel_islington,300,18000,13249,6
Marlborough_street,371,51940,13250,18
Fenchchurch_station,357,89250,13251,25
Third_chance,316,316,13252,36
First_chance,305,305,13253,7
Marlborough_street,372,52080,13254,18
Water_works,377,30160,13255,28
Parklane,321,112350,13256,37
Income_Tax,288,576000,13257,4
Electric_company,363,29040,13258,12
Fleet_street,353,63540,13259,23
Bond_street,284,79520,13260,34
Third_chance,317,317,13261,36
King_cross_station,312,78000,13262,5
Second_community_chest,346,346,13263,17
Water_works,378,30240,13264,28
Go,326,326,13265,0
First_community_chest,329,329,13266,2
Electric_company,364,29120,13267,12
Second_community_chest,347,347,13268,17
Transfalgar_square,333,66600,13269,24
Water_works,379,30320,13270,28
Go_to_jail,392,392,13271,30
Second_chance,347,347,13272,22
Conventry_street,336,73920,13273,27
Bond_street,285,79800,13274,34
White_chapel,318,12720,13275,3
Pall_mall,278,27800,13276,11
Maryleborne_station,343,85750,13277,15
Transfalgar_square,334,66800,13278,24
Go_to_jail,393,393,13279,30
Northhumber,324,38880,13280,14
Transfalgar_square,335,67000,13281,24
Go_to_jail,394,394,13282,30
Strand,383,68940,13283,21
Go_to_jail,395,395,13284,30
Marlborough_street,373,52220,13285,18
Second_chance,348,348,13286,22
Go_to_jail,396,396,13287,30
Free_parking,409,409,13288,20
Fleet_street,354,63720,13289,23
Bond_street,286,80080,13290,34
Old_kent,277,5540,13291,1
Income_Tax,289,578000,13292,4
Pall_mall,279,27900,13293,11
Second_community_chest,348,348,13294,17
Second_chance,349,349,13295,22
leicester_square,355,78100,13296,26
Oxford_street,345,89700,13297,32
Go,327,327,13298,0
Electric_company,365,29200,13299,12
Second_community_chest,349,349,13300,17
Conventry_street,337,74140,13301,27
Regent_street,350,91000,13302,31
First_community_chest,330,330,13303,2
Northhumber,325,39000,13304,14
Second_chance,350,350,13305,22
leicester_square,356,78320,13306,26
Water_works,380,30400,13307,28
Bond_street,287,80360,13308,34
Third_chance,318,318,13309,36
Old_kent,278,5560,13310,1
First_chance,306,306,13311,7
Second_community_chest,350,350,13312,17
Strand,384,69120,13313,21
Oxford_street,346,89960,13314,32
Go,328,328,13315,0
First_chance,307,307,13316,7
Marlborough_street,374,52360,13317,18
Free_parking,410,410,13318,20
Go_to_jail,397,397,13319,30
Strand,385,69300,13320,21
Picadilly,357,85680,13321,29
Third_chance,319,319,13322,36
Mayfair,284,142000,13323,39
Just_visiting,303,303,13324,10
Vine_street,334,53440,13325,19
Picadilly,358,85920,13326,29
Third_chance,320,320,13327,36
Old_kent,279,5580,13328,1
White_chapel,319,12760,13329,3
Euston,289,17340,13330,8
Electric_company,366,29280,13331,12
Vine_street,335,53600,13332,19
Picadilly,359,86160,13333,29
Supertax,310,310000,13334,38
King_cross_station,313,78250,13335,5
Northhumber,326,39120,13336,14
Fleet_street,355,63900,13337,23
Third_community_chest,334,334,13338,33
Third_chance,321,321,13339,36
The_angel_islington,301,18060,13340,6
Bow_street,363,50820,13341,16
Second_chance,351,351,13342,22
Conventry_street,338,74360,13343,27
Third_chance,322,322,13344,36
Euston,290,17400,13345,8
Maryleborne_station,344,86000,13346,15
Fenchchurch_station,358,89500,13347,25
Third_chance,323,323,13348,36
First_chance,308,308,13349,7
White_hall,359,35900,13350,13
Second_community_chest,351,351,13351,17
Water_works,381,30480,13352,28
Regent_street,351,91260,13353,31
Mayfair,285,142500,13354,39
Pentoville,312,24960,13355,9
Bow_street,364,50960,13356,16
Second_chance,352,352,13357,22
Oxford_street,347,90220,13358,32
Liverpool_station,306,76500,13359,35
King_cross_station,314,78500,13360,5
Electric_company,367,29360,13361,12
Fleet_street,356,64080,13362,23
Fenchchurch_station,359,89750,13363,25
Picadilly,360,86400,13364,29
Old_kent,280,5600,13365,1
King_cross_station,315,78750,13366,5
Pentoville,313,25040,13367,9
Free_parking,411,411,13368,20
Picadilly,361,86640,13369,29
Parklane,322,112700,13370,37
Old_kent,281,5620,13371,1
Electric_company,368,29440,13372,12
Northhumber,327,39240,13373,14
Second_community_chest,352,352,13374,17
leicester_square,357,78540,13375,26
Go_to_jail,398,398,13376,30
Second_community_chest,353,353,13377,17
Vine_street,336,53760,13378,19
Picadilly,362,86880,13379,29
Old_kent,282,5640,13380,1
Euston,291,17460,13381,8
Northhumber,328,39360,13382,14
leicester_square,358,78760,13383,26
Go_to_jail,399,399,13384,30
Bow_street,365,51100,13385,16
Transfalgar_square,336,67200,13386,24
Third_chance,324,324,13387,36
The_angel_islington,302,18120,13388,6
Bow_street,366,51240,13389,16
Conventry_street,339,74580,13390,27
Go_to_jail,400,400,13391,30
Vine_street,337,53920,13392,19
Fenchchurch_station,360,90000,13393,25
Third_community_chest,335,335,13394,33
Supertax,311,311000,13395,38
Just_visiting,304,304,13396,10
Second_chance,353,353,13397,22
Fenchchurch_station,361,90250,13398,25
Parklane,323,113050,13399,37
First_community_chest,331,331,13400,2
First_chance,309,309,13401,7
Electric_company,369,29520,13402,12
Vine_street,338,54080,13403,19
Strand,386,69480,13404,21
Fleet_street,357,64260,13405,23
Liverpool_station,307,76750,13406,35
First_community_chest,332,332,13407,2
Northhumber,329,39480,13408,14
Vine_street,339,54240,13409,19
Conventry_street,340,74800,13410,27
Parklane,324,113400,13411,37
Euston,292,17520,13412,8
Maryleborne_station,345,86250,13413,15
Fenchchurch_station,362,90500,13414,25
Third_chance,325,325,13415,36
Mayfair,286,143000,13416,39
First_community_chest,333,333,13417,2
First_chance,310,310,13418,7
White_hall,360,36000,13419,13
Maryleborne_station,346,86500,13420,15
Free_parking,412,412,13421,20
Water_works,382,30560,13422,28
Regent_street,352,91520,13423,31
Go,329,329,13424,0
Just_visiting,305,305,13425,10
Bow_street,367,51380,13426,16
Marlborough_street,375,52500,13427,18
Transfalgar_square,337,67400,13428,24
Go_to_jail,401,401,13429,30
Marlborough_street,376,52640,13430,18
Picadilly,363,87120,13431,29
Parklane,325,113750,13432,37
First_community_chest,334,334,13433,2
Electric_company,370,29600,13434,12
Second_chance,354,354,13435,22
Fenchchurch_station,363,90750,13436,25
Go_to_jail,402,402,13437,30
Strand,387,69660,13438,21
Oxford_street,348,90480,13439,32
Liverpool_station,308,77000,13440,35
Go,330,330,13441,0
Euston,293,17580,13442,8
Maryleborne_station,347,86750,13443,15
Vine_street,340,54400,13444,19
